hcpcs_code,line_srvc_cnt,bene_unique_cnt,num_physicians_cnt,submitted_chrg_to_allowed_amt,average_submitted_chrg_amt,hcpcs_description,l_average_submitted_chrg_amt,l_submitted_chrg_to_allowed_amt,l_bene_unique_cnt,l_line_srvc_cnt,l_num_physicians_cnt,cluster
61782,3601.0,3517.0,183,5.415295494266639,993.5497833934907,Computer-assisted procedure outside the brain,6.90128416983911,1.6892274485424152,8.165363632473982,8.188966863648876,5.209486152841421,4
61783,5300.0,5218.0,238,4.638149225204972,1050.1321698112304,Computer-assisted spinal procedure,6.9566713112405445,1.5343154127885799,8.559869465696673,8.575462099540212,5.472270673671475,4
61796,3456.0,3100.0,149,4.659579335049566,4889.851458334288,Stereotactic treatment of brain growth,8.494917205388784,1.538925172614251,8.039157390473237,8.147867129923947,5.003946305945459,4
61798,1925.0,1815.0,82,5.396484941742985,7680.007376619639,Stereotactic treatment of brain growth,8.946375786638605,1.6857478049046808,7.503840746698951,7.562681246721884,4.406719247264253,4
61800,4533.0,4158.0,157,6.5290029136566226,1056.9300286788332,Application of headframe for stereotactic radiosurgery,6.963123785645781,1.8762542384682386,8.332789468417959,8.41913925094085,5.056245805348308,4
61867,1548.0,1381.0,71,3.5957687700230934,8317.345587834812,Implantation of brain neurostimulator electrodes microelectrode recording,9.02609844298749,1.279757812546109,7.2305631534092925,7.344719054149673,4.2626798770413155,4
61868,512.0,504.0,29,4.032433351740001,2043.1180468713474,Implantation of brain neurostimulator electrodes with microelectrode recording,7.622232374289496,1.3943700031038284,6.222576268071369,6.238324625039508,3.367295829986474,4
61885,3192.0,3022.0,132,4.050958123185247,2659.4491979937225,Insertion or replacement of brain neurostimulator generator or receiver,7.885874311910706,1.3989534267653072,8.013674142832684,8.068402958569699,4.882801922586371,4
61886,2032.0,2009.0,78,3.6453181342960823,2966.211062990039,Insertion or replacement of brain neurostimulator generator or receiver,7.9950406809853645,1.2934436412942474,7.605392364814935,7.616775808698373,4.356708826689592,4
62223,1158.0,1151.0,68,5.4089722056249325,4460.946131260967,Creation of brain fluid drainage shunt,8.403116159570255,1.6880590943338307,7.048386408721883,7.05444965813294,4.219507705176107,4
62264,10010.0,6528.0,179,5.367892271594454,1604.5685184790711,"Injection or mechanical removal of spinal canal scar tissue, percutaneous procedure, accessed through the skin, multiple sessions in 1 day",7.380610163582699,1.6804353308380577,8.783855896643942,9.211339872309265,5.187385805840755,4
62272,752.0,706.0,38,6.400383244944067,552.9820478725665,Spinal tap with drainage of spinal fluid,6.315325537835479,1.85635787059528,6.559615237493242,6.62273632394984,3.6375861597263857,4
62284,5096.0,4958.0,178,6.353406282422043,585.1754238618563,Injection of dye for X-ray imaging and/or CT of lower spinal canal,6.371911672129206,1.8489910915101884,8.508757712595136,8.536211197252,5.181783550292085,4
62290,5876.0,1809.0,56,4.273125950225278,767.8634036764142,Injection of dye for X-ray imaging of spine disc,6.643611857532407,1.4523456320583472,7.500529485395295,8.678631537293768,4.02535169073515,4
62302,726.0,725.0,44,3.9823936958642383,617.1752479339393,X-ray of upper spinal canal with radiological supervision and interpretation,6.425153015883692,1.3818830696308009,6.586171654854675,6.587550014824796,3.784189633918261,4
62304,9980.0,9914.0,464,3.6572667323799357,559.6343617237173,X-ray of lower spinal canal with radiological supervision and interpretation,6.327283644987155,1.2967160739916943,9.20170317858052,9.20833836930551,6.139884552226255,4
62305,2047.0,2033.0,93,4.1423515860602835,670.7075720567905,X-ray of lower spinal canal with radiological supervision and interpretation,6.508333232823967,1.4212636425338123,7.617267813628347,7.624130585661289,4.532599493153256,4
62310,246908.1,156890.0,4817,5.434839104018737,1136.1175544260623,Injections of substances into upper or middle spine,7.035372074936164,1.6928299164585698,11.963300201827002,12.416771481599513,8.479906606630221,4
62311,982693.1,613666.0,9883,5.454042635160971,997.8085444884798,Injections of substances into lower or sacral spine,6.905561418718073,1.6963571016207433,13.32720608518041,13.798052142854411,9.198571388376184,4
62318,9401.0,9088.0,435,9.559470525051916,1074.781104138123,Injections and continuous infusion into upper or middle spinal canal,6.97987229577001,2.2575323411207413,9.114710140960932,9.148571345578551,6.075346031088684,4
62319,6731.0,5600.0,189,6.829019280714498,889.1736577016432,Injections and continuous infusion into lower or sacral spinal canal,6.7902925569342205,1.9211810733333643,8.630521876723241,8.814479000010714,5.241747015059643,4
62350,2475.0,2246.0,116,5.264966305001725,2831.2074868752925,"Implantation, revision, or repositioning of spinal canal medication catheter",7.948458573445422,1.6610747457557211,7.716906135298388,7.813995675002791,4.7535901911063645,4
62362,3706.0,3603.0,190,2.560306563375167,5997.266556938582,Implantation or replacement of programmable spinal canal drug infusion pump,8.699059070561331,0.940127002640279,8.189522110748094,8.217708406845306,5.247024072160486,4
63030,23041.0,22681.0,1150,6.893708626101141,4909.249222257427,Partial removal of bone with release of spinal cord or spinal nerves of 1 interspace in lower spine,8.498876301206419,1.9306092023481591,10.029282848580436,10.045030516645731,7.047517221357296,4
63035,4791.0,3499.0,185,8.895056199813455,1580.7513170532022,Partial removal of bone with release of spinal cord or spinal nerves in upper or lower spine,7.365655530120853,2.185495639233135,8.160232492367689,8.474494436883122,5.220355825078324,4
63042,6542.0,6312.0,334,5.938649339518636,5840.27977987891,Re-exploration of spine repair with release of lower spinal cord or nerves,8.672533982188256,1.781481723599489,8.750207862525711,8.785998208098329,5.811140992976701,4
63044,3264.0,1775.0,92,6.935074476331506,2004.762199753964,Re-exploration of spine repair with release of lower spinal cord or nerves,7.603280729092722,1.936591792906175,7.4815557019095165,8.090708716083997,4.5217885770490405,4
63045,2098.0,2091.0,145,7.4070046489443255,5208.9998855998865,Partial removal of upper spine bone with release of spinal cord and/or nerves,8.558143155783181,2.0024261266729595,7.645397699428633,7.6487397889562425,4.976733742420574,4
63047,139151.0,137561.0,4932,7.326786032260041,4466.249015097861,Partial removal of middle spine bone with release of spinal cord and/or nerves,8.404304188816546,1.9915369521118746,11.831822734074883,11.843314953417615,8.503499864284235,4
63048,170543.0,95315.0,3827,8.328193409798287,1299.9464723859653,Partial removal of spine bone with release of spinal cord and/or nerves,7.170078367514192,2.1196465550821735,11.464942474948076,12.046742743322271,8.249836485425702,4
63056,6674.0,6563.0,270,7.6308660299945394,5665.061813000756,Release of lower spinal cord and/or nerves,8.642073084788413,2.0322013421311804,8.789203094473724,8.80597465931132,5.598421958998375,4
63081,2535.0,2518.0,149,4.469129859822547,5835.008193304512,"Removal of upper spine bone with release of spinal cord and/or nerves, anterior approach",8.671630948884967,1.4971937274442335,7.831220214604293,7.837948916025283,5.003946305945459,4
63082,3088.0,1542.0,86,7.144568031696768,1413.295437176616,"Removal of upper spine bone with release of spinal cord and/or nerves, anterior approach",7.253679445879978,1.966352352128982,7.340835554123275,8.035278911144667,4.454347296253507,4
63650,36023.0,15943.0,808,4.037268314456642,6495.661332765596,"Implantation of spinal neurostimulator electrodes, accessed through the skin",8.77888974574809,1.3955683034859723,9.676775140407365,10.491912902324515,6.694562058521095,4
63655,3443.0,3397.0,187,2.682934133649021,4626.258515824794,Implantation of spinal neurostimulator electrodes,8.439503724460582,0.9869110216263102,8.130647968160584,8.144098463338524,5.231108616854587,4
63685,10582.0,10345.0,547,2.252663341751596,10634.870354381768,Insertion of spinal neurostimulator pulse generator or receiver,9.271893537092875,0.8121132236321902,9.244258590179644,9.266909723464076,6.304448802421981,4
64400,8365.0,2740.0,116,3.6886799507398473,387.55235624559003,"Injection of anesthetic agent, trigeminal nerve",5.959850952558322,1.305268657122446,7.9157131993821155,9.031811613420924,4.7535901911063645,4
64405,38839.0,20559.0,916,4.141595274912731,430.3471582685666,"Injection of anesthetic agent, greater occipital nerve",6.064592227770711,1.4210810457203982,9.931054080253933,10.567180175420875,6.82001636467413,4
64413,7324.0,3580.0,116,3.8469980815350753,432.52355679970367,"Injection of anesthetic agent, neck nerve bundle",6.069636791477594,1.3472931250788653,8.183118079394745,8.898911905794401,4.7535901911063645,4
64415,84214.0,82346.0,3951,11.171539401235028,739.2095672927674,"Injection of anesthetic agent, brachial (arm) nerve bundle",6.605581463009907,2.413369419273406,11.318685161262744,11.341116457192811,8.281723990411392,4
64416,7747.0,7649.0,381,14.54063548979376,1170.9053285139007,"Injection by continuous infusion of anesthetic agent, brachial (arm) nerve bundle",7.065532513629106,2.6769471774634686,8.942330199321866,8.955060950631902,5.942799375126701,4
64417,4515.0,4267.0,173,8.262523130065107,602.9623743080951,Injection of anesthetic agent underarm (axillary) nerve,6.401854797281367,2.1117300045766223,8.358666283188,8.415160465851086,5.153291594497779,4
64421,7304.0,3160.0,124,4.316968146826214,759.1545112256106,Injection of anesthetic agent of multiple rib nerves,6.632205328779895,1.4625533380022724,8.058327306580958,8.896177422274805,4.820281565605037,4
64447,94349.0,85698.0,3700,10.7036707968178,693.8267096630603,"Injection of anesthetic agent, thigh nerve",6.542222231435251,2.3705867477576352,11.358584767090683,11.4547559519064,8.216088098632316,4
64448,22033.0,21742.0,1050,15.997144029179104,1053.5667362588365,"Injection by continuous infusion of anesthetic agent, thigh nerve",6.959936578422363,2.77241020813078,9.987001152763945,10.000296608464188,6.956545443151569,4
64450,416805.0,85106.0,3189,6.158393281648013,284.5117516577646,"Injection of anesthetic agent, other peripheral nerve or branch",5.650774559067483,1.817815912621836,11.35165281736398,12.94037376551057,8.067462667010057,4
64479,36380.0,22418.0,803,5.473368174437741,1338.8140843879341,Injections of anesthetic and/or steroid drug into upper or middle spine nerve root using imaging guidance,7.199539489440137,1.6998941809457309,10.01761948658104,10.501774452072114,6.688354713946762,4
64480,15127.0,7024.0,271,4.366241617242488,470.46955972905465,Injections of anesthetic and/or steroid drug into upper or middle spine nerve root using imaging guidance,6.153731259225869,1.4739025972384043,8.857088135314953,9.6242365055622,5.602118820879701,4
64483,1042964.0,609432.0,8573,6.153342084157244,1410.3395285266527,Injections of anesthetic and/or steroid drug into lower or sacral spine nerve root using imaging guidance,7.25158575475797,1.8169953625329813,13.320282654821337,13.857577217567474,9.056373008678756,4
64484,385213.0,214792.0,4380,6.839890294665214,528.4088633039655,Injections of anesthetic and/or steroid drug into lower or sacral spine nerve root using imaging guidance,6.269870346360567,1.922771692714201,12.277425396975415,12.861551707038606,8.384804003370492,4
64488,5897.0,5806.0,279,12.723987894142445,1013.9813057475855,Injections of local anesthetic for pain control and abdominal wall analgesia on both sides,6.921639747834815,2.543489022467272,8.666647144584575,8.682199026000504,5.631211781821365,4
64490,180461.0,102813.0,3484,5.84344289439773,1313.2052463971636,Injections of upper or middle spine facet joint using imaging guidance,7.1802261807437056,1.7653201598435766,11.540667083151886,12.103269966927353,8.155936337972394,4
64491,108629.0,67795.0,2460,5.38579797332192,526.530631047013,Injections of upper or middle spine facet joint using imaging guidance,6.266309508508525,1.6837654840910143,11.12424372489641,11.595693685825267,7.807916628926408,4
64492,73375.0,45254.0,1625,5.215375714738106,520.3649837135921,Injections of upper or middle spine facet joint using imaging guidance,6.254530457121564,1.6516111308697194,10.720046343011273,11.203338557130397,7.393263094763838,4
64493,653595.0,382106.0,7687,6.1784173893960705,1293.0080513935034,Injections of lower or sacral spine facet joint using imaging guidance,7.164726605661599,1.821062152815776,12.853453336007334,13.390243172559869,8.947285869349132,4
64494,411243.0,264858.0,5911,5.5781917904455005,521.0020588801389,Injections of lower or sacral spine facet joint using imaging guidance,6.255753993530854,1.7188646719855725,12.486949112293342,12.926939559640259,8.684570300824369,4
64495,252757.0,157429.0,3659,5.276613046588915,502.58439180729283,Injections of lower or sacral spine facet joint using imaging guidance,6.219763569727344,1.663284423440189,11.966729841959028,12.440183831850346,8.204945165019208,4
64520,8096.0,3608.0,121,5.244837863939083,1041.0313932771926,"Injection of anesthetic agent, middle or lower spine sympathetic nerves",6.947967225006747,1.6572443288707612,8.190908881182514,8.999125391527247,4.795790545596741,4
64555,9186.0,3335.0,89,2.844608175055919,4899.248153697572,"Implantation of peripheral nerve neurostimulator electrodes, accessed through the skin",8.496837034304997,1.045425334035792,8.112227958349724,9.12543586488574,4.48863636973214,4
64561,5505.0,4225.0,196,2.8045667603086843,6302.711500469,"Insertion of sacral nerve neurostimulator electrodes, accessed through the skin",8.748735216685287,1.031249074392745,8.348774539791274,8.61341204915678,5.278114659230517,4
64581,4662.0,4410.0,234,3.477349218225707,5182.345178034835,Incision to insert sacral nerve neurostimulator electrodes,8.553012969871384,1.2462702846304776,8.391629968440892,8.447199819595703,5.455321115357702,4
64585,481.0,386.0,27,3.8900094945145023,1100.1736174646983,Revision or removal of peripheral neurostimulator electrode array,7.003223280390794,1.3584115983766056,5.955837369464831,6.175867270105761,3.295836866004329,4
64590,4718.0,4633.0,246,2.1755287624571733,10356.995411194564,Insertion or replacement of peripheral or gastric neurostimulator generator,9.245417455525592,0.7772717441701121,8.440959885416648,8.45914025996762,5.5053315359323625,4
64612,43891.0,17435.0,790,3.4150385976482114,562.1107065231132,Injection of chemical for destruction of nerve muscles on one side of face,6.331698817190291,1.2281887953448882,9.766234959109752,10.689464566656033,6.672032945461067,4
